date,year,month,day_of_week,is_weekend,area,number_of_monitoring_stations,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_mm,humidity_percent,wind_speed,has_O3,has_NO2,has_PM2.5,has_PM10,has_CO,Yesterday_AQI,last_7days_avg,last_14days_avg,yesterday_wind,yesterday_temp,had_rain_yesterday,target_aqi
2025-01-29,2025,1,2,0,Delhi,31,24.0,10.2,16.6,0.0,63,2.694466,False,False,True,False,False,276.0,235.71428571428572,275.2142857142857,2.3055740000000005,15.3,0,363.0
2025-01-30,2025,1,3,0,Delhi,31,24.8,11.3,17.7,0.0,66,2.111128,False,False,True,True,False,365.0,250.71428571428572,273.7142857142857,2.694466,16.6,0,351.0
2025-01-31,2025,1,4,0,Delhi,31,26.2,12.1,18.8,0.0,65,2.2500180000000003,False,False,True,True,False,363.0,265.85714285714283,278.07142857142856,2.111128,17.7,0,355.0
2025-02-01,2025,2,5,1,Delhi,30,25.5,12.7,19.1,0.0,63,4.333368,False,False,True,False,False,351.0,287.57142857142856,282.5,2.2500180000000003,18.8,0,326.0
2025-02-02,2025,2,6,1,Delhi,32,23.6,13.7,17.9,0.0,70,3.1389140000000006,False,False,True,True,False,355.0,313.42857142857144,289.64285714285717,4.333368,19.1,0,286.0
2025-02-03,2025,2,0,0,Delhi,31,22.8,10.8,16.4,1.7,66,1.80557,False,False,True,False,False,326.0,329.14285714285717,286.64285714285717,3.1389140000000006,17.9,0,264.0
2025-02-04,2025,2,1,0,Delhi,33,22.9,12.9,17.6,0.7,70,2.4722420000000005,False,False,True,False,False,286.0,331.7142857142857,284.64285714285717,1.80557,16.4,1,284.0
2025-02-05,2025,2,2,0,Delhi,37,21.4,11.9,16.2,0.3,68,3.3333600000000003,False,False,True,False,False,264.0,330.0,282.85714285714283,2.4722420000000005,17.6,1,210.0
2025-02-06,2025,2,3,0,Delhi,36,21.1,11.4,15.9,0.0,51,4.666704000000001,False,False,True,False,False,284.0,318.42857142857144,284.57142857142856,3.3333600000000003,16.2,1,156.0
2025-02-07,2025,2,4,0,Delhi,35,20.8,10.6,15.3,0.0,52,4.805594000000001,False,False,True,False,False,210.0,296.57142857142856,281.2142857142857,4.666704000000001,15.9,0,152.0
2025-02-08,2025,2,5,1,Delhi,39,23.3,11.1,16.7,0.0,52,3.5000280000000004,True,False,True,True,False,156.0,268.7142857142857,278.14285714285717,4.805594000000001,15.3,0,227.0
2025-02-09,2025,2,6,1,Delhi,37,25.1,10.8,17.8,0.0,59,2.2500180000000003,False,False,True,False,False,152.0,239.71428571428572,276.57142857142856,3.5000280000000004,16.7,0,271.0
2025-02-10,2025,2,0,0,Delhi,37,27.1,11.6,19.2,0.0,59,1.972238,False,False,True,True,False,227.0,225.57142857142858,277.35714285714283,2.2500180000000003,17.8,0,293.0
2025-02-11,2025,2,1,0,Delhi,35,27.9,12.2,20.3,0.0,60,2.63891,False,False,False,True,False,271.0,223.42857142857142,277.57142857142856,1.972238,19.2,0,212.0
2025-02-12,2025,2,2,0,Delhi,38,25.2,13.6,19.2,0.0,51,4.500036000000001,False,False,False,True,False,293.0,227.57142857142858,278.7857142857143,2.63891,20.3,0,134.0
2025-02-13,2025,2,3,0,Delhi,36,23.6,13.7,18.3,0.0,47,4.472258000000001,True,False,False,True,False,212.0,217.28571428571428,267.85714285714283,4.500036000000001,19.2,0,131.0
2025-02-14,2025,2,4,0,Delhi,38,24.6,12.3,18.5,0.0,42,3.916698,True,False,False,True,False,134.0,206.42857142857142,251.5,4.472258000000001,18.3,0,191.0
2025-02-15,2025,2,5,1,Delhi,37,25.6,13.0,19.9,0.0,46,2.8611340000000003,True,False,False,False,False,131.0,202.85714285714286,235.78571428571428,3.916698,18.5,0,294.0
2025-02-16,2025,2,6,1,Delhi,36,26.6,13.4,20.4,0.0,52,2.3333520000000005,False,False,False,True,False,191.0,208.42857142857142,224.07142857142858,2.8611340000000003,19.9,0,231.0
2025-02-17,2025,2,0,0,Delhi,37,28.8,16.2,21.7,0.0,52,2.194462,True,False,True,False,False,294.0,218.0,221.78571428571428,2.3333520000000005,20.4,0,209.0
2025-02-18,2025,2,1,0,Delhi,37,26.4,16.8,20.9,0.0,53,2.666688,False,False,True,True,False,231.0,212.28571428571428,217.85714285714286,2.194462,21.7,0,180.0
2025-02-19,2025,2,2,0,Delhi,37,27.0,14.1,20.6,1.0,51,2.36113,True,False,False,True,False,209.0,200.28571428571428,213.92857142857142,2.666688,20.9,0,160.0
2025-02-20,2025,2,3,0,Delhi,36,23.6,15.1,19.0,7.1,69,4.611148000000001,False,False,True,True,False,180.0,195.71428571428572,206.5,2.36113,20.6,1,158.0
2025-02-21,2025,2,4,0,Delhi,36,25.0,13.7,19.0,0.4,71,3.111136,True,False,True,False,False,160.0,199.42857142857142,202.92857142857142,4.611148000000001,19.0,1,155.0
2025-02-22,2025,2,5,1,Delhi,37,23.9,13.5,18.3,0.0,66,3.305582,False,False,True,False,False,158.0,203.28571428571428,203.07142857142858,3.111136,19.0,1,144.0
2025-02-23,2025,2,6,1,Delhi,36,25.0,13.2,18.9,0.0,62,2.527798,False,False,True,False,False,155.0,198.14285714285714,203.28571428571428,3.305582,18.3,0,186.0
2025-02-24,2025,2,0,0,Delhi,36,26.9,13.3,20.1,0.0,57,2.8611340000000003,True,False,True,False,False,144.0,176.71428571428572,197.35714285714286,2.527798,18.9,0,208.0
2025-02-25,2025,2,1,0,Delhi,36,28.1,14.4,21.4,0.0,54,2.055572,True,False,True,False,False,186.0,170.28571428571428,191.28571428571428,2.8611340000000003,20.1,0,247.0
2025-02-26,2025,2,2,0,Delhi,37,30.0,17.9,23.7,0.0,55,2.4722420000000005,False,False,False,True,False,208.0,170.14285714285714,185.21428571428572,2.055572,21.4,0,215.0
2025-02-27,2025,2,3,0,Delhi,35,23.4,19.1,21.1,1.0,70,4.750038000000001,False,False,True,True,False,247.0,179.71428571428572,187.71428571428572,2.4722420000000005,23.7,0,121.0
2025-02-28,2025,2,4,0,Delhi,37,23.4,18.2,20.0,3.3,73,3.5833620000000006,False,False,True,True,False,215.0,187.57142857142858,193.5,4.750038000000001,21.1,1,126.0
2025-03-01,2025,3,5,1,Delhi,35,24.0,15.5,19.5,7.7,81,4.388924,True,False,True,True,False,121.0,182.28571428571428,192.78571428571428,3.5833620000000006,20.0,1,125.0
2025-03-02,2025,3,6,1,Delhi,35,24.5,15.4,19.1,0.0,67,3.666696,False,False,True,False,False,126.0,178.14285714285714,188.14285714285714,4.388924,19.5,1,156.0
2025-03-03,2025,3,0,0,Delhi,36,26.9,12.8,19.8,0.0,59,2.166684,True,False,False,False,False,125.0,175.42857142857142,176.07142857142858,3.666696,19.1,0,148.0
2025-03-04,2025,3,1,0,Delhi,36,24.4,15.6,19.8,0.0,60,4.72226,False,False,True,True,False,156.0,171.14285714285714,170.71428571428572,2.166684,19.8,0,119.0
2025-03-05,2025,3,2,0,Delhi,38,22.8,12.6,17.8,0.0,45,6.305606,False,True,True,True,False,148.0,162.57142857142858,166.35714285714286,4.72226,19.8,0,124.0
2025-03-06,2025,3,3,0,Delhi,39,26.5,12.8,19.6,0.0,41,3.944476,True,False,True,False,False,119.0,144.28571428571428,162.0,6.305606,17.8,0,202.0
2025-03-07,2025,3,4,0,Delhi,39,28.4,12.5,20.9,0.0,44,2.63891,False,False,True,True,False,124.0,131.28571428571428,159.42857142857142,3.944476,19.6,0,158.0
2025-03-08,2025,3,5,1,Delhi,38,30.1,14.6,22.4,0.0,43,3.3333600000000003,True,False,True,True,False,202.0,142.85714285714286,162.57142857142858,2.63891,20.9,0,209.0
2025-03-09,2025,3,6,1,Delhi,37,31.8,16.8,24.7,0.0,43,3.305582,True,False,False,True,False,158.0,147.42857142857142,162.78571428571428,3.3333600000000003,22.4,0,197.0
2025-03-10,2025,3,0,0,Delhi,37,31.6,19.0,25.2,0.0,46,3.75003,False,False,True,True,False,209.0,159.42857142857142,167.42857142857142,3.305582,24.7,0,262.0
2025-03-11,2025,3,1,0,Delhi,39,34.3,19.5,26.9,0.0,46,1.972238,False,False,True,True,False,197.0,165.28571428571428,168.21428571428572,3.75003,25.2,0,228.0
2025-03-12,2025,3,2,0,Delhi,38,32.9,19.8,26.4,0.0,50,3.388916,False,False,True,True,False,262.0,181.57142857142858,172.07142857142858,1.972238,26.9,0,179.0
2025-03-13,2025,3,3,0,Delhi,36,32.0,21.0,25.2,5.9,53,4.111144,True,False,False,True,False,228.0,197.14285714285714,170.71428571428572,3.388916,26.4,0,198.0
2025-03-14,2025,3,4,0,Delhi,39,33.2,19.0,25.7,0.0,51,3.777808,True,False,True,False,False,179.0,205.0,168.14285714285714,4.111144,25.2,1,85.0
2025-03-15,2025,3,5,1,Delhi,38,30.3,19.0,24.1,0.5,55,4.1667000000000005,True,False,False,False,False,198.0,204.42857142857142,173.64285714285714,3.777808,25.7,0,99.0
2025-03-16,2025,3,6,1,Delhi,39,29.9,18.0,23.7,0.1,48,3.5833620000000006,True,False,True,False,False,85.0,194.0,170.71428571428572,4.1667000000000005,24.1,1,108.0
2025-03-17,2025,3,0,0,Delhi,39,28.2,17.5,23.1,0.0,44,3.8889200000000006,True,False,False,True,False,99.0,178.28571428571428,168.85714285714286,3.5833620000000006,23.7,1,145.0
2025-03-18,2025,3,1,0,Delhi,35,29.9,17.0,23.6,0.0,43,3.2778040000000006,True,False,True,False,False,108.0,165.57142857142858,165.42857142857142,3.8889200000000006,23.1,0,160.0
2025-03-19,2025,3,2,0,Delhi,37,32.3,17.7,25.2,0.0,37,3.305582,True,False,True,True,False,145.0,148.85714285714286,165.21428571428572,3.2778040000000006,23.6,0,156.0
2025-03-20,2025,3,3,0,Delhi,39,33.0,19.0,26.2,0.0,32,3.861142000000001,False,False,True,True,False,160.0,139.14285714285714,168.14285714285714,3.305582,25.2,0,144.0
2025-03-21,2025,3,4,0,Delhi,39,32.0,19.4,25.4,0.0,32,4.3055900000000005,False,False,True,True,False,156.0,135.85714285714286,170.42857142857142,3.861142000000001,26.2,0,161.0
2025-03-22,2025,3,5,1,Delhi,38,31.3,18.0,25.2,0.0,33,4.472258000000001,False,False,True,True,False,144.0,128.14285714285714,166.28571428571428,4.3055900000000005,25.4,0,194.0
2025-03-23,2025,3,6,1,Delhi,38,32.7,18.5,26.0,0.0,34,2.8611340000000003,True,False,False,False,False,161.0,139.0,166.5,4.472258000000001,25.2,0,206.0
2025-03-24,2025,3,0,0,Delhi,37,33.8,20.0,27.2,0.0,32,2.36113,True,False,False,False,False,194.0,152.57142857142858,165.42857142857142,2.8611340000000003,26.0,0,234.0
2025-03-25,2025,3,1,0,Delhi,39,36.4,20.9,28.7,0.0,32,2.694466,True,False,False,False,False,206.0,166.57142857142858,166.07142857142858,2.36113,27.2,0,231.0
2025-03-26,2025,3,2,0,Delhi,38,37.9,21.8,30.0,0.0,29,3.388916,False,False,False,True,False,234.0,179.28571428571428,164.07142857142858,2.694466,28.7,0,259.0
2025-03-27,2025,3,3,0,Delhi,38,36.2,24.1,30.1,0.0,27,3.5555840000000005,False,False,False,True,False,231.0,189.42857142857142,164.28571428571428,3.388916,30.0,0,205.0
2025-03-28,2025,3,4,0,Delhi,37,31.0,21.8,26.1,0.0,25,4.3055900000000005,False,False,False,True,False,259.0,204.14285714285714,170.0,3.5555840000000005,30.1,0,153.0
2025-03-29,2025,3,5,1,Delhi,38,28.9,16.1,23.0,0.0,22,4.222256,False,False,False,True,False,205.0,212.85714285714286,170.5,4.3055900000000005,26.1,0,138.0
2025-03-30,2025,3,6,1,Delhi,37,31.5,17.5,24.8,0.0,22,3.5000280000000004,True,False,False,True,False,153.0,211.71428571428572,175.35714285714286,4.222256,23.0,0,160.0
2025-03-31,2025,3,0,0,Delhi,31,33.8,17.5,26.2,0.0,21,3.75003,False,False,True,True,False,138.0,203.71428571428572,178.14285714285714,3.5000280000000004,24.8,0,144.0
2025-04-01,2025,4,1,0,Delhi,31,33.3,19.0,26.5,0.0,21,3.777808,False,False,True,True,False,160.0,197.14285714285714,181.85714285714286,3.75003,26.2,0,217.0
2025-04-02,2025,4,2,0,Delhi,30,35.7,18.6,27.7,0.0,22,3.2778040000000006,False,False,True,True,False,144.0,184.28571428571428,181.78571428571428,3.777808,26.5,0,217.0
2025-04-03,2025,4,3,0,Delhi,30,37.4,20.4,29.6,0.0,19,2.6111320000000005,False,False,True,True,False,217.0,182.28571428571428,185.85714285714286,3.2778040000000006,27.7,0,219.0
2025-04-04,2025,4,4,0,Delhi,38,37.0,21.6,30.1,0.0,18,3.944476,False,False,True,True,False,217.0,176.28571428571428,190.21428571428572,2.6111320000000005,29.6,0,163.0
2025-04-05,2025,4,5,1,Delhi,35,35.2,22.0,29.0,0.0,22,3.833364,True,False,True,True,False,219.0,178.28571428571428,195.57142857142858,3.944476,30.1,0,209.0
2025-04-06,2025,4,6,1,Delhi,36,38.0,22.0,30.5,0.0,22,2.8611340000000003,True,False,False,True,False,163.0,179.71428571428572,195.71428571428572,3.833364,29.0,0,261.0
2025-04-07,2025,4,0,0,Delhi,34,39.9,24.4,32.5,0.0,22,2.111128,False,False,True,True,False,209.0,189.85714285714286,196.78571428571428,2.8611340000000003,30.5,0,243.0
2025-04-08,2025,4,1,0,Delhi,36,39.9,25.2,32.8,0.0,22,2.694466,True,False,True,True,False,261.0,204.28571428571428,200.71428571428572,2.111128,32.5,0,246.0
2025-04-09,2025,4,2,0,Delhi,35,40.7,26.0,33.5,0.0,25,3.4722500000000003,True,False,True,True,False,243.0,218.42857142857142,201.35714285714286,2.694466,32.8,0,256.0
2025-04-10,2025,4,3,0,Delhi,38,38.9,26.6,31.5,1.4,33,6.4722740000000005,False,False,False,True,False,246.0,222.57142857142858,202.42857142857142,3.4722500000000003,33.5,0,164.0
2025-04-11,2025,4,4,0,Delhi,38,34.2,22.5,26.3,8.1,60,7.166724000000001,True,False,False,False,False,256.0,228.14285714285714,202.21428571428572,6.4722740000000005,31.5,1,166.0
2025-04-12,2025,4,5,1,Delhi,37,34.8,20.5,26.2,1.1,57,2.7500220000000004,True,False,False,False,False,164.0,220.28571428571428,199.28571428571428,7.166724000000001,26.3,1,178.0
2025-04-13,2025,4,6,1,Delhi,37,35.3,21.0,28.3,0.0,47,1.555568,True,False,False,False,False,166.0,220.71428571428572,200.21428571428572,2.7500220000000004,26.2,1,194.0
2025-04-14,2025,4,0,0,Delhi,36,35.6,22.2,29.3,0.0,42,2.805578,True,False,False,True,False,178.0,216.28571428571428,203.07142857142858,1.555568,28.3,0,180.0
2025-04-15,2025,4,1,0,Delhi,39,36.6,24.6,30.8,0.0,37,2.7778,True,False,False,False,False,194.0,206.71428571428572,205.5,2.805578,29.3,0,220.0
2025-04-16,2025,4,2,0,Delhi,37,38.2,25.5,32.2,0.0,34,2.63891,True,False,False,False,False,180.0,197.71428571428572,208.07142857142858,2.7778,30.8,0,204.0
2025-04-17,2025,4,3,0,Delhi,36,40.5,26.2,33.3,0.0,32,4.388924,True,False,False,False,False,220.0,194.0,208.28571428571428,2.63891,32.2,0,219.0
2025-04-18,2025,4,4,0,Delhi,37,40.8,25.7,32.9,0.0,40,4.416702000000001,True,False,False,True,False,204.0,186.57142857142858,207.35714285714286,4.388924,33.3,0,165.0
2025-04-19,2025,4,5,1,Delhi,38,39.9,27.4,32.6,0.0,41,5.472266,False,False,True,True,False,219.0,194.42857142857142,207.35714285714286,4.416702000000001,32.9,0,140.0
2025-04-20,2025,4,6,1,Delhi,36,40.0,27.0,33.1,0.0,37,4.833372,True,False,False,True,False,165.0,194.28571428571428,207.5,5.472266,32.6,0,205.0
2025-04-21,2025,4,0,0,Delhi,38,40.3,26.3,33.8,0.0,23,3.305582,False,False,False,True,False,140.0,188.85714285714286,202.57142857142858,4.833372,33.1,0,227.0
2025-04-22,2025,4,1,0,Delhi,37,39.5,24.5,32.6,0.0,10,3.388916,False,False,False,True,False,205.0,190.42857142857142,198.57142857142858,3.305582,33.8,0,224.0
2025-04-23,2025,4,2,0,Delhi,35,39.2,23.8,32.2,0.0,11,3.805586,False,False,False,True,False,227.0,197.14285714285714,197.42857142857142,3.388916,32.6,0,227.0
2025-04-24,2025,4,3,0,Delhi,35,40.3,24.4,32.8,0.0,11,4.250034,False,False,False,True,False,224.0,197.71428571428572,195.85714285714286,3.805586,32.2,0,258.0
2025-04-25,2025,4,4,0,Delhi,35,41.5,25.3,33.8,0.0,13,3.972254,False,False,False,True,False,227.0,201.0,193.78571428571428,4.250034,32.8,0,247.0
2025-04-26,2025,4,5,1,Delhi,37,41.5,26.0,34.3,0.0,13,5.222264000000001,False,False,False,True,False,258.0,206.57142857142858,200.5,3.972254,33.8,0,246.0
2025-04-27,2025,4,6,1,Delhi,35,40.8,28.3,34.5,0.0,14,3.111136,False,False,False,True,False,247.0,218.28571428571428,206.28571428571428,5.222264000000001,34.3,0,266.0
2025-04-28,2025,4,0,0,Delhi,33,41.0,26.5,33.0,0.0,20,4.805594000000001,False,False,False,True,False,246.0,233.42857142857142,211.14285714285714,3.111136,34.5,0,209.0
2025-04-29,2025,4,1,0,Delhi,36,37.5,25.0,31.3,0.0,35,4.1667000000000005,False,False,False,True,False,266.0,242.14285714285714,216.28571428571428,4.805594000000001,33.0,0,198.0
